vt_group_no,transaction_id,hotel_id,ticket_id,ticketpriceschedule_id,channel_id,reseller_id,sale_price,Distributor_price,commission
173582235672335,173582235672335002R,27476,59337,415015,1430,1380,125,31.25,25
173304594469001,173304594469001002R,2648,81206,408096,156,114,125,31.25,25
173610323464758,173610323464758001R,457,59340,415008,12,15,125,31.25,25
173203658830418,173203658830418001R,2648,81206,408096,156,114,125,31.25,25
173591618910194,173591618910194002R,6743,15653,340098,830,541,125,31.25,25
173617942520466,173617942520466005R,457,60609,415013,12,15,125,31.25,25
173686873037684,173686873037684001R,6278,73023,354305,830,541,125,31.25,25
173351101498009,173351101498009002R,2648,81206,408096,156,114,125,31.25,25
172501169466810,172501169466810001R,2648,81206,408096,156,114,125,31.25,25
172511584895230,172511584895230004R,2648,81206,408096,156,114,125,31.25,25
173679393086635,173679393086635002R,405,15605,339946,30,19,125,31.25,25
173334514586144,173334514586144002R,2648,81206,408096,156,114,125,31.25,25
173590735930072,173590735930072002R,722,61426,415014,10,17,125,31.25,25
173606496798354,173606496798354001R,8975,14039,339503,830,541,125,31.25,25
173625263441674,173625263441674087R,33310,15605,339946,830,541,125,31.25,25
173569917140579,173569917140579014R,846,15605,339946,16,69,125,31.25,25
173627579574419,173627579574419004R,457,59337,415015,12,15,125,31.25,25
173298027212103,173298027212103002R,2648,81206,408096,156,114,125,31.25,25
172711860373533,172711860373533002R,2648,81206,408096,156,114,125,31.25,25
173600069215823,173600069215823003R,27476,59337,415015,1430,1380,125,31.25,25
173612973109622,173612973109622001R,44587,59337,415015,830,541,125,31.25,25
173573703932733,173573703932733002R,5957,59340,415008,665,674,125,31.25,25
173615322357703,173615322357703002R,8975,14039,339503,830,541,125,31.25,25
172970002179628,172970002179628002R,2648,81206,408096,156,114,125,31.25,25
173290402916948,173290402916948002R,2648,81206,408096,156,114,125,31.25,25
173627935529598,173627935529598005R,722,61426,415014,10,17,125,31.25,25
172501169466810,172501169466810002R,2648,81206,408096,156,114,125,31.25,25
173667795028548,173667795028548001R,6665,15566,339897,830,541,125,31.25,25
173680513840852,173680513840852002R,457,60608,415009,12,15,125,31.25,25
172970002179628,172970002179628003R,2648,81206,408096,156,114,125,31.25,25
173617873887520,173617873887520016R,457,60609,415013,12,15,125,31.25,25
173630025560972,173630025560972001R,457,60609,415013,12,15,125,31.25,25
173625263441674,173625263441674085R,33310,15605,339946,830,541,125,31.25,25
173678584996634,173678584996634001R,457,59337,415015,12,15,125,31.25,25
173635572453462,173635572453462005R,27476,60608,415009,1430,1380,125,31.25,25
173678308173638,173678308173638002R,722,61426,415014,10,17,125,31.25,25
173617873887520,173617873887520006R,457,60609,415013,12,15,125,31.25,25
173607492732211,173607492732211003R,5957,60609,415013,665,674,125,31.25,25
173635353336053,173635353336053003R,27476,59337,415015,1430,1380,125,31.25,25
173676579373596,173676579373596001R,6278,73023,354305,830,541,125,31.25,25
173689748538005,173689748538005002R,5957,60609,415013,665,674,125,31.25,25
173589453387581,173589453387581016R,846,13799,339247,16,69,125,31.25,25
172676828849903,172676828849903002R,2648,81206,408096,156,114,125,31.25,25
173636377316394,173636377316394004R,722,61426,415014,10,17,125,31.25,25
172677111560462,172677111560462002R,2648,81206,408096,156,114,125,31.25,25
173587711980736,173587711980736001R,44587,22886,339225,830,541,125,31.25,25
173290666565648,173290666565648004R,2648,81206,408096,156,114,125,31.25,25
173334514586144,173334514586144001R,2648,81206,408096,156,114,125,31.25,25
173627409960507,173627409960507003R,457,59337,415015,12,15,125,31.25,25
173684476827437,173684476827437001R,8975,15650,340104,830,541,125,31.25,25
173667636432573,173667636432573002R,8975,15650,340104,830,541,125,31.25,25
173619710210936,173619710210936001R,457,59340,415008,12,15,125,31.25,25
173681093619486,173681093619486004R,6353,70902,339835,830,541,125,31.25,25
172881121911509,172881121911509001R,2648,81206,408096,156,114,125,31.25,25
172293379876064,172293379876064002R,6257,13799,339247,830,541,125,31.25,25
173659946882690,173659946882690004R,8975,15650,430135,830,541,125,31.25,25
173616554426423,173616554426423001R,49764,22886,339225,830,541,125,31.25,25
173617873887520,173617873887520013R,457,60609,415013,12,15,125,31.25,25
173625263441674,173625263441674023R,33310,15605,339946,830,541,125,31.25,25
173600098718905,173600098718905001R,457,59337,415015,12,15,125,31.25,25
173610481320007,173610481320007006R,722,61426,415014,10,17,125,31.25,25
172976959853170,172976959853170001R,457,60608,342013,12,15,125,31.25,25
173681127326942,173681127326942002R,846,70902,339835,16,69,125,31.25,25
173636013821716,173636013821716003R,457,60608,415009,12,15,125,31.25,25
173680513840852,173680513840852001R,457,60608,415009,12,15,125,31.25,25
173573531150030,173573531150030001R,457,59340,415008,12,15,125,31.25,25
173617873887520,173617873887520015R,457,60609,415013,12,15,125,31.25,25
173678113965852,173678113965852001R,722,61426,415014,10,17,125,31.25,25
173494092057433,173494092057433001R,8975,15650,340104,830,541,125,31.25,25
173582328482613,173582328482613001R,6638,14039,339503,830,541,125,31.25,25
173659946882690,173659946882690023R,8975,15650,430135,830,541,125,31.25,25
173627464020096,173627464020096001R,457,59337,415015,12,15,125,31.25,25
173334514586144,173334514586144004R,2648,81206,408096,156,114,125,31.25,25
173617873887520,173617873887520020R,457,60609,415013,12,15,125,31.25,25
173617873887520,173617873887520018R,457,60609,415013,12,15,125,31.25,25
173617291805533,173617291805533001R,722,61426,415014,10,17,125,31.25,25
173676579373596,173676579373596002R,6278,73023,354305,830,541,125,31.25,25
173618658742957,173618658742957001R,457,60609,415013,12,15,125,31.25,25
173166521474213,173166521474213001R,2648,81206,408096,156,114,125,31.25,25
172293379876064,172293379876064029R,6257,13799,339247,830,541,125,31.25,25
172293379876064,172293379876064015R,6257,13799,339247,830,541,125,31.25,25
173627746778451,173627746778451001R,457,59337,415015,12,15,125,31.25,25
173617873887520,173617873887520004R,457,60609,415013,12,15,125,31.25,25
173627409960507,173627409960507004R,457,59337,415015,12,15,125,31.25,25
173678308173638,173678308173638001R,722,61426,415014,10,17,125,31.25,25
173678685091411,173678685091411002R,722,61426,415014,10,17,125,31.25,25
173128011347673,173128011347673002R,2648,81206,408096,156,114,125,31.25,25
173610481320007,173610481320007002R,722,61426,415014,10,17,125,31.25,25
173693665674877,173693665674877001R,6665,15566,339897,830,541,125,31.25,25
173675759821741,173675759821741001R,8975,14039,339503,830,541,125,31.25,25
173600098718905,173600098718905002R,457,59337,415015,12,15,125,31.25,25
173654973083207,173654973083207001R,457,59340,415008,12,15,125,31.25,25
173645863806527,173645863806527002R,5957,60609,415013,665,674,125,31.25,25
173617873887520,173617873887520001R,457,60609,415013,12,15,125,31.25,25
173668076733226,173668076733226001R,722,61426,415014,10,17,125,31.25,25
173223781958990,173223781958990001R,2648,81206,408096,156,114,125,31.25,25
173617873887520,173617873887520003R,457,60609,415013,12,15,125,31.25,25
173617942520466,173617942520466004R,457,60609,415013,12,15,125,31.25,25
173681578474674,173681578474674001R,457,59337,415015,12,15,125,31.25,25
173494092057433,173494092057433013R,8975,15650,340104,830,541,125,31.25,25
173263496202894,173263496202894001R,2648,81206,408096,156,114,125,31.25,25
173635572453462,173635572453462001R,27476,60608,415009,1430,1380,125,31.25,25
173625263441674,173625263441674021R,33310,15605,339946,830,541,125,31.25,25
173641689129545,173641689129545002R,722,61426,415014,10,17,125,31.25,25
173645863806527,173645863806527001R,5957,60609,415013,665,674,125,31.25,25
173694741246088,173694741246088002R,722,61426,415014,10,17,125,31.25,25
173696982582314,173696982582314002R,44063,22886,339225,830,541,125,31.25,25
173619710210936,173619710210936003R,457,59340,415008,12,15,125,31.25,25
172840483467430,172840483467430002R,457,24857,328770,12,15,125,31.25,25
173334117935961,173334117935961003R,2648,81206,408096,156,114,125,31.25,25
172881121911509,172881121911509002R,2648,81206,408096,156,114,125,31.25,25
173140146882447,173140146882447001R,2648,81206,408096,156,114,125,31.25,25
173635572453462,173635572453462002R,27476,60608,415009,1430,1380,125,31.25,25
173696982582314,173696982582314001R,44063,22886,339225,830,541,125,31.25,25
173669363094793,173669363094793003R,457,60609,415013,12,15,125,31.25,25
173684493916096,173684493916096001R,8975,14039,339503,830,541,125,31.25,25
173668076733226,173668076733226003R,722,61426,415014,10,17,125,31.25,25
173619710210936,173619710210936002R,457,59340,415008,12,15,125,31.25,25
173659946882690,173659946882690024R,8975,15650,430135,830,541,125,31.25,25
173219186771475,173219186771475001R,2648,81206,408096,156,114,125,31.25,25
173610323464758,173610323464758002R,457,59340,415008,12,15,125,31.25,25
173590386501766,173590386501766001R,6278,15605,339946,830,541,125,31.25,25
173617942520466,173617942520466003R,457,60609,415013,12,15,125,31.25,25
173615051467935,173615051467935001R,8975,15650,340104,830,541,125,31.25,25
172132329982539,172132329982539001R,2648,81206,408096,156,114,125,31.25,25
173622407175351,173622407175351002R,44587,60609,415013,830,541,125,31.25,25
173494092057433,173494092057433002R,8975,15650,340104,830,541,125,31.25,25
172510408155175,172510408155175002R,2648,81206,408096,156,114,125,31.25,25
172511584895230,172511584895230001R,2648,81206,408096,156,114,125,31.25,25
173627579574419,173627579574419001R,457,59337,415015,12,15,125,31.25,25
173569917140579,173569917140579001R,846,15605,339946,16,69,125,31.25,25
173666960741013,173666960741013002R,457,60609,415013,12,15,125,31.25,25
173600098718905,173600098718905003R,457,59337,415015,12,15,125,31.25,25
173642347194146,173642347194146002R,457,59340,415008,12,15,125,31.25,25
173625447504720,173625447504720001R,722,61426,415014,10,17,125,31.25,25
173617873887520,173617873887520008R,457,60609,415013,12,15,125,31.25,25
173617873887520,173617873887520007R,457,60609,415013,12,15,125,31.25,25
173667636432573,173667636432573001R,8975,15650,340104,830,541,125,31.25,25
172677111560462,172677111560462006R,2648,81206,408096,156,114,125,31.25,25
173334117935961,173334117935961004R,2648,81206,408096,156,114,125,31.25,25
173666960741013,173666960741013001R,457,60609,415013,12,15,125,31.25,25
173635353336053,173635353336053001R,27476,59337,415015,1430,1380,125,31.25,25
173226792758970,173226792758970001R,2648,81206,408096,156,114,125,31.25,25
173622407175351,173622407175351001R,44587,60609,415013,830,541,125,31.25,25
173625263441674,173625263441674022R,33310,15605,339946,830,541,125,31.25,25
173634282261525,173634282261525005R,8483,70902,428569,830,541,125,31.25,25
173694901621066,173694901621066001R,8975,14039,339503,830,541,125,31.25,25
173627935529598,173627935529598003R,722,61426,415014,10,17,125,31.25,25
173672878156801,173672878156801003R,846,15605,339946,16,69,125,31.25,25
173140146882447,173140146882447002R,2648,81206,408096,156,114,125,31.25,25
172293379876064,172293379876064016R,6257,13799,339247,830,541,125,31.25,25
173678655524308,173678655524308002R,457,60609,415013,12,15,125,31.25,25
173226792758970,173226792758970004R,2648,81206,408096,156,114,125,31.25,25
173689748538005,173689748538005003R,5957,60609,415013,665,674,125,31.25,25
172773367678771,172773367678771001R,2648,81206,408096,156,114,125,31.25,25
173608390154582,173608390154582002R,457,60609,415013,12,15,125,31.25,25
173589453387581,173589453387581001R,846,13799,339247,16,69,125,31.25,25
173675752106333,173675752106333001R,8975,14039,339503,830,541,125,31.25,25
173617873887520,173617873887520012R,457,60609,415013,12,15,125,31.25,25
173608390154582,173608390154582001R,457,60609,415013,12,15,125,31.25,25
173272359349817,173272359349817005R,2648,81206,408096,156,114,125,31.25,25
173660070746472,173660070746472002R,8975,14039,339503,830,541,125,31.25,25
173627409960507,173627409960507002R,457,59337,415015,12,15,125,31.25,25
173617942520466,173617942520466010R,457,60609,415013,12,15,125,31.25,25
173128011347673,173128011347673001R,2648,81206,408096,156,114,125,31.25,25
173636377316394,173636377316394001R,722,61426,415014,10,17,125,31.25,25
173591618910194,173591618910194001R,6743,15653,340098,830,541,125,31.25,25
173625447504720,173625447504720004R,722,61426,415014,10,17,125,31.25,25
173678113965852,173678113965852002R,722,61426,415014,10,17,125,31.25,25
173636377316394,173636377316394003R,722,61426,415014,10,17,125,31.25,25
173598702484907,173598702484907002R,457,60609,415013,12,15,125,31.25,25
173032448605816,173032448605816001R,2648,81206,408096,156,114,125,31.25,25
173592966368728,173592966368728002R,722,61426,415014,10,17,125,31.25,25
173604567188321,173604567188321001R,846,15605,339946,16,69,125,31.25,25
173635572453462,173635572453462004R,27476,60608,415009,1430,1380,125,31.25,25
173600069215823,173600069215823002R,27476,59337,415015,1430,1380,125,31.25,25
173681093619486,173681093619486003R,6353,70902,339835,830,541,125,31.25,25
173607453018141,173607453018141003R,457,59337,415015,12,15,125,31.25,25
173608822992770,173608822992770003R,457,59340,442000,12,15,125,31.25,25
173627464020096,173627464020096004R,457,59337,415015,12,15,125,31.25,25
173582328482613,173582328482613002R,6638,14039,339503,830,541,125,31.25,25
173593662664993,173593662664993002R,6386,13799,339247,830,541,125,31.25,25
173334117935961,173334117935961005R,2648,81206,408096,156,114,125,31.25,25
173263496202894,173263496202894003R,2648,81206,408096,156,114,125,31.25,25
173681093619486,173681093619486001R,6353,70902,339835,830,541,125,31.25,25
173678308173638,173678308173638003R,722,61426,415014,10,17,125,31.25,25
173290402916948,173290402916948004R,2648,81206,408096,156,114,125,31.25,25
173272359349817,173272359349817004R,2648,81206,408096,156,114,125,31.25,25
173334725215518,173334725215518002R,2648,81206,408096,156,114,125,31.25,25
173617942520466,173617942520466002R,457,60609,415013,12,15,125,31.25,25
173650310051784,173650310051784003R,49055,15605,339946,5021,4341,125,31.25,25
173671423382801,173671423382801004R,722,61426,415014,10,17,125,31.25,25
173589453387581,173589453387581002R,846,13799,339247,16,69,125,31.25,25
173617535662011,173617535662011002R,6611,22886,339225,830,541,125,31.25,25
173642649450304,173642649450304001R,457,60609,415013,12,15,125,31.25,25
173627935529598,173627935529598001R,722,61426,415014,10,17,125,31.25,25
173272359349817,173272359349817002R,2648,81206,408096,156,114,125,31.25,25
173569917140579,173569917140579013R,846,15605,339946,16,69,125,31.25,25
173618787227358,173618787227358002R,457,59337,415015,12,15,125,31.25,25
173600069215823,173600069215823001R,27476,59337,415015,1430,1380,125,31.25,25
173606898400734,173606898400734001R,49055,15605,339946,5021,4341,125,31.25,25
173617873887520,173617873887520005R,457,60609,415013,12,15,125,31.25,25
173678685091411,173678685091411001R,722,61426,415014,10,17,125,31.25,25
173606898400734,173606898400734002R,49055,15605,339946,5021,4341,125,31.25,25
172132329982539,172132329982539002R,2648,81206,408096,156,114,125,31.25,25
173607492732211,173607492732211001R,5957,60609,415013,665,674,125,31.25,25
173494092057433,173494092057433015R,8975,15650,340104,830,541,125,31.25,25
172970002179628,172970002179628001R,2648,81206,408096,156,114,125,31.25,25
173694741246088,173694741246088001R,722,61426,415014,10,17,125,31.25,25
173635572453462,173635572453462003R,27476,60608,415009,1430,1380,125,31.25,25
173290666565648,173290666565648002R,2648,81206,408096,156,114,125,31.25,25
173668076733226,173668076733226002R,722,61426,415014,10,17,125,31.25,25
173654033781597,173654033781597002R,457,59337,415015,12,15,125,31.25,25
173573531150030,173573531150030002R,457,59340,415008,12,15,125,31.25,25
